split,image_relative_path,label_relative_path,image_file_name,label_file_name,image_extension,image_width,image_height,image_size_bytes,label_size_bytes,num_boxes,class_ids,average_box_width_norm,average_box_height_norm,average_box_area_norm,sha256_hash
train,datasets/uae_lp_v2_yolo/images/train/127_jpg.rf.NVaZUWhL01qebsPu3QeU.jpg,datasets/uae_lp_v2_yolo/labels/train/127_jpg.rf.NVaZUWhL01qebsPu3QeU.txt,127_jpg.rf.NVaZUWhL01qebsPu3QeU.jpg,127_jpg.rf.NVaZUWhL01qebsPu3QeU.txt,.jpg,1440,1280,164355,38,1,0,0.109722,0.110937,0.012172229513999999,4b15573b60f2f0c9d1b7a4ff0c58a6a0582489e268821ab27e234082f01ba2df
train,datasets/uae_lp_v2_yolo/images/train/1286_jpg.rf.sDVtElt57bzsauukuPWj.jpg,datasets/uae_lp_v2_yolo/labels/train/1286_jpg.rf.sDVtElt57bzsauukuPWj.txt,1286_jpg.rf.sDVtElt57bzsauukuPWj.jpg,1286_jpg.rf.sDVtElt57bzsauukuPWj.txt,.jpg,1440,1280,154733,38,1,0,0.1,0.06875,0.006875000000000001,ae184a44270e482ed21da6fe1b211d3d8221c1d4ae7f4ce9fb02d0164cad85d9
train,datasets/uae_lp_v2_yolo/images/train/1294_jpg.rf.stIZoqIrMdg11jxOP5r8.jpg,datasets/uae_lp_v2_yolo/labels/train/1294_jpg.rf.stIZoqIrMdg11jxOP5r8.txt,1294_jpg.rf.stIZoqIrMdg11jxOP5r8.jpg,1294_jpg.rf.stIZoqIrMdg11jxOP5r8.txt,.jpg,1440,1280,175641,76,2,0,0.053125,0.045702999999999994,0.0031738062499999994,e684593885d6a3a1485d321041d238d2d002dfc4727a64ebdbb12086c54ab4ad
train,datasets/uae_lp_v2_yolo/images/train/13029_jpg.rf.03Nf3JqGDcZRYQ3Ud2ya.jpg,datasets/uae_lp_v2_yolo/labels/train/13029_jpg.rf.03Nf3JqGDcZRYQ3Ud2ya.txt,13029_jpg.rf.03Nf3JqGDcZRYQ3Ud2ya.jpg,13029_jpg.rf.03Nf3JqGDcZRYQ3Ud2ya.txt,.jpg,1440,1280,158156,38,1,0,0.182639,0.092188,0.016837124132,6f6eccc58d9e50a5e2aa14f0f6f1824c278930e8bd53133519bbb6b4b33dcf72
train,datasets/uae_lp_v2_yolo/images/train/1310_jpg.rf.MUriJqc6uwdQCfRNTJjo.jpg,datasets/uae_lp_v2_yolo/labels/train/1310_jpg.rf.MUriJqc6uwdQCfRNTJjo.txt,1310_jpg.rf.MUriJqc6uwdQCfRNTJjo.jpg,1310_jpg.rf.MUriJqc6uwdQCfRNTJjo.txt,.jpg,1440,1280,189104,38,1,0,0.101389,0.064844,0.0065744683160000005,a6dc8f0fcb7314bb482d739ceb4f81f267f5891a73c59adc07d71735df2bc037
train,datasets/uae_lp_v2_yolo/images/train/1314_jpg.rf.u6WpYbHKld04oowVfR2C.jpg,datasets/uae_lp_v2_yolo/labels/train/1314_jpg.rf.u6WpYbHKld04oowVfR2C.txt,1314_jpg.rf.u6WpYbHKld04oowVfR2C.jpg,1314_jpg.rf.u6WpYbHKld04oowVfR2C.txt,.jpg,1440,1280,183500,38,1,0,0.088889,0.067187,0.005972185242999999,f80a74b6de1db4e46cac4003b0e7f4974c02765e928ea741a93aa3eae019beaf
train,datasets/uae_lp_v2_yolo/images/train/1318_jpg.rf.RHDE0jI6BmuO6CEFE80j.jpg,datasets/uae_lp_v2_yolo/labels/train/1318_jpg.rf.RHDE0jI6BmuO6CEFE80j.txt,1318_jpg.rf.RHDE0jI6BmuO6CEFE80j.jpg,1318_jpg.rf.RHDE0jI6BmuO6CEFE80j.txt,.jpg,1440,1280,193118,38,1,0,0.101389,0.071094,0.007208149566000001,b2f752338d465dcd11947d522abc518be936a86e3c174f2c2bfc0ececcdff941
train,datasets/uae_lp_v2_yolo/images/train/1321_jpg.rf.m8mVZsir70FzBVYXcHwO.jpg,datasets/uae_lp_v2_yolo/labels/train/1321_jpg.rf.m8mVZsir70FzBVYXcHwO.txt,1321_jpg.rf.m8mVZsir70FzBVYXcHwO.jpg,1321_jpg.rf.m8mVZsir70FzBVYXcHwO.txt,.jpg,1440,1280,202919,38,1,0,0.098611,0.070312,0.006933536632000001,49ab057844efef70ff44dd2019f59d63e8d90411991f2f602d9a14fcd73a3454
train,datasets/uae_lp_v2_yolo/images/train/13579_jpg.rf.BpWFBcMZ6Rl8HCVDeGvs.jpg,datasets/uae_lp_v2_yolo/labels/train/13579_jpg.rf.BpWFBcMZ6Rl8HCVDeGvs.txt,13579_jpg.rf.BpWFBcMZ6Rl8HCVDeGvs.jpg,13579_jpg.rf.BpWFBcMZ6Rl8HCVDeGvs.txt,.jpg,1440,1280,195597,76,2,0,0.0819445,0.0464845,0.0038023669705000004,bfcd291e493995a78035d21177f127e593add07d4023d7654e450ec47ee67421
train,datasets/uae_lp_v2_yolo/images/train/1385_jpg.rf.d9h67FA05JcDADwZcqMK.jpg,datasets/uae_lp_v2_yolo/labels/train/1385_jpg.rf.d9h67FA05JcDADwZcqMK.txt,1385_jpg.rf.d9h67FA05JcDADwZcqMK.jpg,1385_jpg.rf.d9h67FA05JcDADwZcqMK.txt,.jpg,1440,1280,179895,38,1,0,0.069444,0.050781,0.0035264357640000005,32c575f2c64b7e622e8ad01a7cdf7fc068058448a9849848d92a647c1a86ed94
train,datasets/uae_lp_v2_yolo/images/train/14189_jpg.rf.hxV6C0Gnky8cHLq9cX82.jpg,datasets/uae_lp_v2_yolo/labels/train/14189_jpg.rf.hxV6C0Gnky8cHLq9cX82.txt,14189_jpg.rf.hxV6C0Gnky8cHLq9cX82.jpg,14189_jpg.rf.hxV6C0Gnky8cHLq9cX82.txt,.jpg,1440,1280,168631,38,1,0,0.072222,0.053906,0.003893199132,0352f2cf31085ab76e8a97e9c52ec5a01623192ab70635a337623079ac537038
train,datasets/uae_lp_v2_yolo/images/train/1418_jpg.rf.rehBOWRef4deakL7mMV1.jpg,datasets/uae_lp_v2_yolo/labels/train/1418_jpg.rf.rehBOWRef4deakL7mMV1.txt,1418_jpg.rf.rehBOWRef4deakL7mMV1.jpg,1418_jpg.rf.rehBOWRef4deakL7mMV1.txt,.jpg,1440,1280,174711,76,2,0,0.078472,0.0554685,0.005227278385499999,b0172c8893f7c369e9dee923f67245fdca3f88b764ee639352a3b915b12f25b6
train,datasets/uae_lp_v2_yolo/images/train/14720_jpg.rf.YJIajJW6K73J1HV031ig.jpg,datasets/uae_lp_v2_yolo/labels/train/14720_jpg.rf.YJIajJW6K73J1HV031ig.txt,14720_jpg.rf.YJIajJW6K73J1HV031ig.jpg,14720_jpg.rf.YJIajJW6K73J1HV031ig.txt,.jpg,1440,1280,172926,38,1,0,0.098611,0.098437,0.009706971007,ba8dc2c9c5ec437595fed916670dbbf99fc4c31a6a6f0b79e18a9af761cd0b38
train,datasets/uae_lp_v2_yolo/images/train/14933_jpg.rf.P7HU5BWtkyGYX5vO3hzU.jpg,datasets/uae_lp_v2_yolo/labels/train/14933_jpg.rf.P7HU5BWtkyGYX5vO3hzU.txt,14933_jpg.rf.P7HU5BWtkyGYX5vO3hzU.jpg,14933_jpg.rf.P7HU5BWtkyGYX5vO3hzU.txt,.jpg,1440,1280,216423,38,1,0,0.201389,0.092969,0.018722933941,59a9df4e6fbd2905aa3be788d97ce1cdf6b91d6e7291d348077c59befe2ff349
train,datasets/uae_lp_v2_yolo/images/train/15806_jpg.rf.1LtlZsrDCiMsZSG6U9Vn.jpg,datasets/uae_lp_v2_yolo/labels/train/15806_jpg.rf.1LtlZsrDCiMsZSG6U9Vn.txt,15806_jpg.rf.1LtlZsrDCiMsZSG6U9Vn.jpg,15806_jpg.rf.1LtlZsrDCiMsZSG6U9Vn.txt,.jpg,1440,1280,231886,114,3,0,0.07175933333333334,0.039583,0.003372014409666667,7cf0aff724c5cdeaa3b5c9557e84ca17e6fe9e20daed607cfc9b19d7424f5a07
train,datasets/uae_lp_v2_yolo/images/train/15855_jpg.rf.I8nWbqS6UgFXC91Wf2Lv.jpg,datasets/uae_lp_v2_yolo/labels/train/15855_jpg.rf.I8nWbqS6UgFXC91Wf2Lv.txt,15855_jpg.rf.I8nWbqS6UgFXC91Wf2Lv.jpg,15855_jpg.rf.I8nWbqS6UgFXC91Wf2Lv.txt,.jpg,1440,1280,274663,38,1,0,0.129167,0.078125,0.010091171875,5bba8e97f54a212bbcdebdbb94ba1e1416146f110105742d5e8d823415fe9fdf
train,datasets/uae_lp_v2_yolo/images/train/1767_jpg.rf.4o7f0ReDkY646hrDEC8Z.jpg,datasets/uae_lp_v2_yolo/labels/train/1767_jpg.rf.4o7f0ReDkY646hrDEC8Z.txt,1767_jpg.rf.4o7f0ReDkY646hrDEC8Z.jpg,1767_jpg.rf.4o7f0ReDkY646hrDEC8Z.txt,.jpg,1440,1280,165032,38,1,0,0.122917,0.067187,0.008258424479,59c8f6b3637552e0a3ec43e0406297dec17c428f48cd746796b7d41dca78bb15
train,datasets/uae_lp_v2_yolo/images/train/1818_jpg.rf.xY6tv0YCUm0ERKeweSGh.jpg,datasets/uae_lp_v2_yolo/labels/train/1818_jpg.rf.xY6tv0YCUm0ERKeweSGh.txt,1818_jpg.rf.xY6tv0YCUm0ERKeweSGh.jpg,1818_jpg.rf.xY6tv0YCUm0ERKeweSGh.txt,.jpg,1440,1280,199511,76,2,0,0.1069445,0.083203,0.0097455294705,bbd44c61a0f9986b57a5048a21810f429758dc9ca10afad9d567482ab9aca63e
train,datasets/uae_lp_v2_yolo/images/train/18311312_jpg.rf.h5jYEfGycf3eUbfpu5jE.jpg,datasets/uae_lp_v2_yolo/labels/train/18311312_jpg.rf.h5jYEfGycf3eUbfpu5jE.txt,18311312_jpg.rf.h5jYEfGycf3eUbfpu5jE.jpg,18311312_jpg.rf.h5jYEfGycf3eUbfpu5jE.txt,.jpg,1440,1280,236839,38,1,0,0.182639,0.124219,0.022687233940999998,843bfc1e3de4bc5060d2fa49a49e891c1ff67b8204db30283286f29a760bd9f9
train,datasets/uae_lp_v2_yolo/images/train/18312677_jpg.rf.DZ2DWvC9sC1Z0wXkHRhL.jpg,datasets/uae_lp_v2_yolo/labels/train/18312677_jpg.rf.DZ2DWvC9sC1Z0wXkHRhL.txt,18312677_jpg.rf.DZ2DWvC9sC1Z0wXkHRhL.jpg,18312677_jpg.rf.DZ2DWvC9sC1Z0wXkHRhL.txt,.jpg,1440,1280,203199,38,1,0,0.160417,0.05625,0.00902345625,0a344711c95f127bca3ba083c0fe81d9914398da0bf46fcef96db1e9429d3688
train,datasets/uae_lp_v2_yolo/images/train/18313189_jpg.rf.2oQGkLleHqlqbQLCGGlj.jpg,datasets/uae_lp_v2_yolo/labels/train/18313189_jpg.rf.2oQGkLleHqlqbQLCGGlj.txt,18313189_jpg.rf.2oQGkLleHqlqbQLCGGlj.jpg,18313189_jpg.rf.2oQGkLleHqlqbQLCGGlj.txt,.jpg,1440,1280,220553,38,1,0,0.190972,0.125,0.0238715,842a9fd686d73e05e1429ec30d2ba4f78e3a5cb5d158f104b596e3dc06011a24
train,datasets/uae_lp_v2_yolo/images/train/18315701_jpg.rf.IgOL04kFoUFW5TASKGNg.jpg,datasets/uae_lp_v2_yolo/labels/train/18315701_jpg.rf.IgOL04kFoUFW5TASKGNg.txt,18315701_jpg.rf.IgOL04kFoUFW5TASKGNg.jpg,18315701_jpg.rf.IgOL04kFoUFW5TASKGNg.txt,.jpg,1440,1280,210513,38,1,0,0.097222,0.089844,0.008734813368,43432cce72ca855e1a3e606729463b1e65c5ad75064f1feda9973e696b2ca4db
train,datasets/uae_lp_v2_yolo/images/train/18315718_jpg.rf.ZTvHMQhJNyCbJtxGksAB.jpg,datasets/uae_lp_v2_yolo/labels/train/18315718_jpg.rf.ZTvHMQhJNyCbJtxGksAB.txt,18315718_jpg.rf.ZTvHMQhJNyCbJtxGksAB.jpg,18315718_jpg.rf.ZTvHMQhJNyCbJtxGksAB.txt,.jpg,1440,1280,253843,38,1,0,0.195833,0.089844,0.017594420052,ab82afd14545271528b6fea31316ee67df761666d57647b3cebef8467ec2f2bd
train,datasets/uae_lp_v2_yolo/images/train/18323242_jpg.rf.syon5gghzdXRnILWGId4.jpg,datasets/uae_lp_v2_yolo/labels/train/18323242_jpg.rf.syon5gghzdXRnILWGId4.txt,18323242_jpg.rf.syon5gghzdXRnILWGId4.jpg,18323242_jpg.rf.syon5gghzdXRnILWGId4.txt,.jpg,1440,1280,190333,38,1,0,0.113889,0.084375,0.009609384375,e604135552895a613ee4e043267e79c944aaac03892d2733d33b011dde5d3f41
train,datasets/uae_lp_v2_yolo/images/train/18328037_jpg.rf.asU8el6Xol3XSveZnYjT.jpg,datasets/uae_lp_v2_yolo/labels/train/18328037_jpg.rf.asU8el6Xol3XSveZnYjT.txt,18328037_jpg.rf.asU8el6Xol3XSveZnYjT.jpg,18328037_jpg.rf.asU8el6Xol3XSveZnYjT.txt,.jpg,1440,1280,203685,76,2,0,0.10069449999999999,0.0546875,0.0056043874565,c0a8816eaf0579cb3577b7d88644f29c7b797c1cf4bc472769d4bfb9a218c27c
train,datasets/uae_lp_v2_yolo/images/train/18328222_jpg.rf.Dg0o70DH6aZrqSkLOTXe.jpg,datasets/uae_lp_v2_yolo/labels/train/18328222_jpg.rf.Dg0o70DH6aZrqSkLOTXe.txt,18328222_jpg.rf.Dg0o70DH6aZrqSkLOTXe.jpg,18328222_jpg.rf.Dg0o70DH6aZrqSkLOTXe.txt,.jpg,1440,1280,229712,38,1,0,0.095833,0.082031,0.007861276823,1d6de5cd278e78778daf55916b218928b00bfb0d1d7c05cde46ae17b956f03bf
train,datasets/uae_lp_v2_yolo/images/train/18328272_jpg.rf.SnamAmSCzKsiZxMgT27j.jpg,datasets/uae_lp_v2_yolo/labels/train/18328272_jpg.rf.SnamAmSCzKsiZxMgT27j.txt,18328272_jpg.rf.SnamAmSCzKsiZxMgT27j.jpg,18328272_jpg.rf.SnamAmSCzKsiZxMgT27j.txt,.jpg,1440,1280,207070,76,2,0,0.0909725,0.0437505,0.00460292283,1af3880dd1cfa23903bde09c9cbf001db9d6bb13b59ac307d33476fb7d6f1bde
train,datasets/uae_lp_v2_yolo/images/train/18328313_jpg.rf.gzD4QqPVruu4zfMioq7E.jpg,datasets/uae_lp_v2_yolo/labels/train/18328313_jpg.rf.gzD4QqPVruu4zfMioq7E.txt,18328313_jpg.rf.gzD4QqPVruu4zfMioq7E.jpg,18328313_jpg.rf.gzD4QqPVruu4zfMioq7E.txt,.jpg,1440,1280,199528,114,3,0,0.09212966666666667,0.04244800000000001,0.0053928272570000005,d41ff4b3ce30d5f21fefeb63fc09d0996876f7aad6d539545c65207e4b3f4c65
train,datasets/uae_lp_v2_yolo/images/train/18374255_jpg.rf.lhhPNjMr9LXak9L2Q5rN.jpg,datasets/uae_lp_v2_yolo/labels/train/18374255_jpg.rf.lhhPNjMr9LXak9L2Q5rN.txt,18374255_jpg.rf.lhhPNjMr9LXak9L2Q5rN.jpg,18374255_jpg.rf.lhhPNjMr9LXak9L2Q5rN.txt,.jpg,1440,1280,285284,38,1,0,0.196528,0.116406,0.022877038368,821fa7f7ffaa6806a2417a4dce4866ddc57239754b2b8c719272671422fa4d22
train,datasets/uae_lp_v2_yolo/images/train/18385624_jpg.rf.6trsw8wIHw7bxx6dHBOR.jpg,datasets/uae_lp_v2_yolo/labels/train/18385624_jpg.rf.6trsw8wIHw7bxx6dHBOR.txt,18385624_jpg.rf.6trsw8wIHw7bxx6dHBOR.jpg,18385624_jpg.rf.6trsw8wIHw7bxx6dHBOR.txt,.jpg,1440,1280,209000,38,1,0,0.115278,0.085156,0.009816613368,122b58df8e85e019e958de23cfe91b42715e06a93f25790a47308bfa9d72824e
train,datasets/uae_lp_v2_yolo/images/train/18397430_jpg.rf.Ll0qEm9pC6rhlNh1cOlk.jpg,datasets/uae_lp_v2_yolo/labels/train/18397430_jpg.rf.Ll0qEm9pC6rhlNh1cOlk.txt,18397430_jpg.rf.Ll0qEm9pC6rhlNh1cOlk.jpg,18397430_jpg.rf.Ll0qEm9pC6rhlNh1cOlk.txt,.jpg,1440,1280,183119,38,1,0,0.123611,0.057813,0.007146322743,6450abd807d200c902e7aefecc6b196f9b859af8b87b40a302352a3977149aff
train,datasets/uae_lp_v2_yolo/images/train/18397499_jpg.rf.rocfRGXCEWyYsAGUEXG0.jpg,datasets/uae_lp_v2_yolo/labels/train/18397499_jpg.rf.rocfRGXCEWyYsAGUEXG0.txt,18397499_jpg.rf.rocfRGXCEWyYsAGUEXG0.jpg,18397499_jpg.rf.rocfRGXCEWyYsAGUEXG0.txt,.jpg,1440,1280,198978,38,1,0,0.138889,0.049219,0.006835977691,621b283c43ef150a1a145473ff6e6a23ec06eefb7ef222dcf941e22d5e7e5d6b
train,datasets/uae_lp_v2_yolo/images/train/18397560_jpg.rf.MoaRQoAw7wVWOIZGlPE2.jpg,datasets/uae_lp_v2_yolo/labels/train/18397560_jpg.rf.MoaRQoAw7wVWOIZGlPE2.txt,18397560_jpg.rf.MoaRQoAw7wVWOIZGlPE2.jpg,18397560_jpg.rf.MoaRQoAw7wVWOIZGlPE2.txt,.jpg,1440,1280,210350,76,2,0,0.110764,0.0535155,0.007458238367999999,57a5fe99f96103cc5b47efe60958c753a697f7cfe3010fef54197393fb504924
train,datasets/uae_lp_v2_yolo/images/train/18421867_jpg.rf.Y4EMmgk4Ej02mp4dInah.jpg,datasets/uae_lp_v2_yolo/labels/train/18421867_jpg.rf.Y4EMmgk4Ej02mp4dInah.txt,18421867_jpg.rf.Y4EMmgk4Ej02mp4dInah.jpg,18421867_jpg.rf.Y4EMmgk4Ej02mp4dInah.txt,.jpg,1440,1280,202075,76,2,0,0.110764,0.046484,0.006107000868,43e487002f2281e3d83e98027dacc23a92a4b5a685580c1dbb42ac0589c4435d
train,datasets/uae_lp_v2_yolo/images/train/18421886_jpg.rf.YolatZ9PbGsTH8GH2S0M.jpg,datasets/uae_lp_v2_yolo/labels/train/18421886_jpg.rf.YolatZ9PbGsTH8GH2S0M.txt,18421886_jpg.rf.YolatZ9PbGsTH8GH2S0M.jpg,18421886_jpg.rf.YolatZ9PbGsTH8GH2S0M.txt,.jpg,1440,1280,224448,38,1,0,0.15,0.077344,0.011601599999999998,a92bb551958096f6e75437c2d173dcf4245cf46878eb3776b900c6264cd7642d
train,datasets/uae_lp_v2_yolo/images/train/18421938_jpg.rf.TSallL5W9RK1rdWWpsKj.jpg,datasets/uae_lp_v2_yolo/labels/train/18421938_jpg.rf.TSallL5W9RK1rdWWpsKj.txt,18421938_jpg.rf.TSallL5W9RK1rdWWpsKj.jpg,18421938_jpg.rf.TSallL5W9RK1rdWWpsKj.txt,.jpg,1440,1280,215161,38,1,0,0.154167,0.117969,0.018186926823,e9014b1111a96cd1ed49980cec5e941439588bcc6bd7e9075b551ec3107f8e82
train,datasets/uae_lp_v2_yolo/images/train/18421946_jpg.rf.ZqXE8hGxLTApe2klWOMJ.jpg,datasets/uae_lp_v2_yolo/labels/train/18421946_jpg.rf.ZqXE8hGxLTApe2klWOMJ.txt,18421946_jpg.rf.ZqXE8hGxLTApe2klWOMJ.jpg,18421946_jpg.rf.ZqXE8hGxLTApe2klWOMJ.txt,.jpg,1440,1280,201359,38,1,0,0.174306,0.103906,0.018111439235999997,e50356130f0ebc34a52f24ea9ef0aa0229f4fd0747d9cc2301e75f2bc3755c2e
train,datasets/uae_lp_v2_yolo/images/train/18422484_jpg.rf.f8axFbl8EIwiG7pJVLxS.jpg,datasets/uae_lp_v2_yolo/labels/train/18422484_jpg.rf.f8axFbl8EIwiG7pJVLxS.txt,18422484_jpg.rf.f8axFbl8EIwiG7pJVLxS.jpg,18422484_jpg.rf.f8axFbl8EIwiG7pJVLxS.txt,.jpg,1440,1280,205635,38,1,0,0.136806,0.065625,0.00897789375,256ccb891ae65ba7d1fcb635d84d799aaceab68bac7fd8e66ef8ab970b37af7b
train,datasets/uae_lp_v2_yolo/images/train/18427267_jpg.rf.Rw9UL3qMo2JPP1mGHWF4.jpg,datasets/uae_lp_v2_yolo/labels/train/18427267_jpg.rf.Rw9UL3qMo2JPP1mGHWF4.txt,18427267_jpg.rf.Rw9UL3qMo2JPP1mGHWF4.jpg,18427267_jpg.rf.Rw9UL3qMo2JPP1mGHWF4.txt,.jpg,1440,1280,171073,38,1,0,0.103472,0.063281,0.006547811632,4187d53c5b380f6698089dcafbf99a072c7ab1ff8cc6e85e26bc9fd77afd5fa9
train,datasets/uae_lp_v2_yolo/images/train/18439971_jpg.rf.yX8lc4ac7y2IcmAe3217.jpg,datasets/uae_lp_v2_yolo/labels/train/18439971_jpg.rf.yX8lc4ac7y2IcmAe3217.txt,18439971_jpg.rf.yX8lc4ac7y2IcmAe3217.jpg,18439971_jpg.rf.yX8lc4ac7y2IcmAe3217.txt,.jpg,1440,1280,210362,38,1,0,0.128472,0.076563,0.009836201736000002,b21a0c57b4475fbe1738a7403a4e0606cc4340ef445a12d10f17b66e3f331f81
train,datasets/uae_lp_v2_yolo/images/train/18440225_jpg.rf.aPSn3rudSNSBpYraKD13.jpg,datasets/uae_lp_v2_yolo/labels/train/18440225_jpg.rf.aPSn3rudSNSBpYraKD13.txt,18440225_jpg.rf.aPSn3rudSNSBpYraKD13.jpg,18440225_jpg.rf.aPSn3rudSNSBpYraKD13.txt,.jpg,1440,1280,185645,38,1,0,0.133333,0.078125,0.010416640625000001,8a08f15dd90af1ec9968624ad114298cdf7a03b07b4da1daf3361309c559c068
train,datasets/uae_lp_v2_yolo/images/train/18440261_jpg.rf.WmahQNT1iqPnk13EKzbk.jpg,datasets/uae_lp_v2_yolo/labels/train/18440261_jpg.rf.WmahQNT1iqPnk13EKzbk.txt,18440261_jpg.rf.WmahQNT1iqPnk13EKzbk.jpg,18440261_jpg.rf.WmahQNT1iqPnk13EKzbk.txt,.jpg,1440,1280,196476,76,2,0,0.09340299999999999,0.054297,0.0066645321179999994,44c2b41fbf41f2a80149937f8858e5e823dc00fd7a1f381e9720bdecd374c8ae
train,datasets/uae_lp_v2_yolo/images/train/18440381_jpg.rf.xTarpLA4IC2tT3Zm05BI.jpg,datasets/uae_lp_v2_yolo/labels/train/18440381_jpg.rf.xTarpLA4IC2tT3Zm05BI.txt,18440381_jpg.rf.xTarpLA4IC2tT3Zm05BI.jpg,18440381_jpg.rf.xTarpLA4IC2tT3Zm05BI.txt,.jpg,1440,1280,169896,38,1,0,0.160417,0.077344,0.012407292448,88580431dcc42ac09c50bd99c4ffdc16abc3a5aaef57360b37a7c69e3b2cd836
train,datasets/uae_lp_v2_yolo/images/train/18465686_jpg.rf.GS3FmwS4oTEGaPleul1C.jpg,datasets/uae_lp_v2_yolo/labels/train/18465686_jpg.rf.GS3FmwS4oTEGaPleul1C.txt,18465686_jpg.rf.GS3FmwS4oTEGaPleul1C.jpg,18465686_jpg.rf.GS3FmwS4oTEGaPleul1C.txt,.jpg,1440,1280,197498,38,1,0,0.195833,0.064844,0.012698595052,59c8bb861a8f4f9d240a9cc8751b2d5fa1c929633c0365ffe16b028c87813807
train,datasets/uae_lp_v2_yolo/images/train/18475190_jpg.rf.N3ex8GiM1UaFhh96I7PH.jpg,datasets/uae_lp_v2_yolo/labels/train/18475190_jpg.rf.N3ex8GiM1UaFhh96I7PH.txt,18475190_jpg.rf.N3ex8GiM1UaFhh96I7PH.jpg,18475190_jpg.rf.N3ex8GiM1UaFhh96I7PH.txt,.jpg,1440,1280,239917,38,1,0,0.136806,0.109375,0.014963156250000002,05e713287fa31329a35552863c314b54c34c8acb6f62c96ff709573580c44766
train,datasets/uae_lp_v2_yolo/images/train/18482881_jpg.rf.AePmh4AXX52dBZjFviCK.jpg,datasets/uae_lp_v2_yolo/labels/train/18482881_jpg.rf.AePmh4AXX52dBZjFviCK.txt,18482881_jpg.rf.AePmh4AXX52dBZjFviCK.jpg,18482881_jpg.rf.AePmh4AXX52dBZjFviCK.txt,.jpg,1440,1280,142200,38,1,0,0.147917,0.067187,0.009938099478999998,1857b5c2d203a21838a9c92d744b1a759e0418cc3201327577369544846d554c
train,datasets/uae_lp_v2_yolo/images/train/18483084_jpg.rf.KLPv3IAiyJ7iocM3Eqmf.jpg,datasets/uae_lp_v2_yolo/labels/train/18483084_jpg.rf.KLPv3IAiyJ7iocM3Eqmf.txt,18483084_jpg.rf.KLPv3IAiyJ7iocM3Eqmf.jpg,18483084_jpg.rf.KLPv3IAiyJ7iocM3Eqmf.txt,.jpg,1440,1280,243918,38,1,0,0.128472,0.079687,0.010237548264,7fcdbac8a6322d53244db9c81f45dc27f727fa58e1e6c3785d948ee8b91f5ef8
train,datasets/uae_lp_v2_yolo/images/train/18484419_jpg.rf.a6kkJRpqo1vhwhfAyttk.jpg,datasets/uae_lp_v2_yolo/labels/train/18484419_jpg.rf.a6kkJRpqo1vhwhfAyttk.txt,18484419_jpg.rf.a6kkJRpqo1vhwhfAyttk.jpg,18484419_jpg.rf.a6kkJRpqo1vhwhfAyttk.txt,.jpg,1440,1280,195078,38,1,0,0.163889,0.069531,0.011395366059,d6a345b1f560fba92c58f8bced8504836e626c94015e4199afb3dcc9782eb96e
train,datasets/uae_lp_v2_yolo/images/train/18486265_jpg.rf.w6PrMF0riaAFG8SJtZKU.jpg,datasets/uae_lp_v2_yolo/labels/train/18486265_jpg.rf.w6PrMF0riaAFG8SJtZKU.txt,18486265_jpg.rf.w6PrMF0riaAFG8SJtZKU.jpg,18486265_jpg.rf.w6PrMF0riaAFG8SJtZKU.txt,.jpg,1440,1280,227443,38,1,0,0.18125,0.094531,0.01713374375,f4161ea3d0cb9fb42a2773d5375a7732eddd296e165fa717401fa9e8bc7a7c5e
train,datasets/uae_lp_v2_yolo/images/train/18486269_jpg.rf.daL1Mu4FpjlaOh6opA8j.jpg,datasets/uae_lp_v2_yolo/labels/train/18486269_jpg.rf.daL1Mu4FpjlaOh6opA8j.txt,18486269_jpg.rf.daL1Mu4FpjlaOh6opA8j.jpg,18486269_jpg.rf.daL1Mu4FpjlaOh6opA8j.txt,.jpg,1440,1280,234252,76,2,0,0.082639,0.054297,0.005175256467,0168c206d98a26df32d9015acd1ebaff5444ffb54a25ff2b11ffeeb9173a196e
train,datasets/uae_lp_v2_yolo/images/train/18486272_jpg.rf.jU40gCMLgx0qKEQIM8Qe.jpg,datasets/uae_lp_v2_yolo/labels/train/18486272_jpg.rf.jU40gCMLgx0qKEQIM8Qe.txt,18486272_jpg.rf.jU40gCMLgx0qKEQIM8Qe.jpg,18486272_jpg.rf.jU40gCMLgx0qKEQIM8Qe.txt,.jpg,1440,1280,231998,38,1,0,0.197917,0.115625,0.022884153125,0ffef7071a5c5e50002fe77fa1c31bee5393c48a063a849e368ca4975b14b99f
train,datasets/uae_lp_v2_yolo/images/train/18486274_jpg.rf.zxRQAx68f8YUcZ1S8Qvo.jpg,datasets/uae_lp_v2_yolo/labels/train/18486274_jpg.rf.zxRQAx68f8YUcZ1S8Qvo.txt,18486274_jpg.rf.zxRQAx68f8YUcZ1S8Qvo.jpg,18486274_jpg.rf.zxRQAx68f8YUcZ1S8Qvo.txt,.jpg,1440,1280,227296,76,2,0,0.0975695,0.050781,0.005569109809,ca1e6f9ce3ff164a775e286ef48d6e0c2873d30f7976e395184521931871388d
